price,vendor_price,vendor_cost,sku,vendor_sku,qty,stock_qty,name,udropship_vendor,weight,categoryname,image,small_image,thumbnail,manufacturer,status,tax_class_id,visibility,short_description,description
206885,206885,179900,316130,316130,5,5,"ARCHIVADOR BISLEY "H 4 CAJ" NEGRO",5,100,"Cajoneras",http://www.mueblessur.cl/167-1651-thickbox/archivadorbisleyhcajxcmnegro.jpg,http://www.mueblessur.cl/167-1651-thickbox/archivadorbisleyhcajxcmnegro.jpg,http://www.mueblessur.cl/167-1651-thickbox/archivadorbisleyhcajxcmnegro.jpg,,1,IVA,4,"Estructura de acero, 4 cajones.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms.","Estructura de acero, 4 cajones.<br><br>Medidas: 41 x prof. 40 x alt. 67 cms."
43625,43625,34900,508240,508240,5,5,"PERCHERO "BAG"",5,100,"Complementos",http://www.mueblessur.cl/537-1052-thickbox/percherobagcromado.jpg,http://www.mueblessur.cl/537-1052-thickbox/percherobagcromado.jpg,http://www.mueblessur.cl/537-1052-thickbox/percherobagcromado.jpg,,1,IVA,4,"Tubo de acero cromado de 38 mm.<br>4 posiciones, base redonda de acero.<br><br>Medidas: alt. 174 cms.","Tubo de acero cromado de 38 mm.<br>4 posiciones, base redonda de acero.<br><br>Medidas: alt. 174 cms."
71880,71880,59900,413084,413084,5,5,"BIOMBO "BURGOS" WENGE",5,100,"Complementos",http://www.mueblessur.cl/193-1626-thickbox/biomboburgoshojaswenge.jpg,http://www.mueblessur.cl/193-1626-thickbox/biomboburgoshojaswenge.jpg,http://www.mueblessur.cl/193-1626-thickbox/biomboburgoshojaswenge.jpg,,1,IVA,4,"Paneles en estructura de madera, <br>con papel de lino natural.<br><br>Medidas: 132 x alt. 179 cms.<br><br>Consultar Disponibilidad.","Paneles en estructura de madera, <br>con papel de lino natural.<br><br>Medidas: 132 x alt. 179 cms.<br><br>Consultar Disponibilidad."
195385,195385,169900,211338,211338,5,5,"MESA ARRIMO "RANURA" NATURAL",5,100,"Complementos",http://www.mueblessur.cl/5390-2140-thickbox/mesaarrimoxcmcranuracvidrionatural.jpg,http://www.mueblessur.cl/5390-2140-thickbox/mesaarrimoxcmcranuracvidrionatural.jpg,http://www.mueblessur.cl/5390-2140-thickbox/mesaarrimoxcmcranuracvidrionatural.jpg,,1,IVA,4,"Fabricado en tableros de madera aglomerada<br> natural, cubierta vidrio transparente.<br><br>Medidas: frente 100 x prof. 35 x alt. 78 cms.","Fabricado en tableros de madera aglomerada<br> natural, cubierta vidrio transparente.<br><br>Medidas: frente 100 x prof. 35 x alt. 78 cms."
41125,41125,32900,417189,417189,5,5,"REVISTERO "CASSIE"",5,100,"Complementos",http://www.mueblessur.cl/7164-1349-thickbox/revisterocassiemaderanatural.jpg,http://www.mueblessur.cl/7164-1349-thickbox/revisterocassiemaderanatural.jpg,http://www.mueblessur.cl/7164-1349-thickbox/revisterocassiemaderanatural.jpg,,1,IVA,4,"Estructura de madera natural.","Estructura de madera natural."
61125,61125,48900,216859,216859,5,5,"MESA COMPUTACION "PABELO"",5,100,"Complementos",http://www.mueblessur.cl/5393-1451-thickbox/mesacomputacionpabelopnotebookvidriotranspar.jpg,http://www.mueblessur.cl/5393-1451-thickbox/mesacomputacionpabelopnotebookvidriotranspar.jpg,http://www.mueblessur.cl/5393-1451-thickbox/mesacomputacionpabelopnotebookvidriotranspar.jpg,,1,IVA,4,"Cubierta vidrio, estructura <br>cromada, altura regulable.<br><br>Medidas: 50 x 35 x alt. 51/75 cms.","Cubierta vidrio, estructura <br>cromada, altura regulable.<br><br>Medidas: 50 x 35 x alt. 51/75 cms."
46125,46125,36900,515791,515791,5,5,"PERCHERO "ROSSINA"",5,100,"Complementos",http://www.mueblessur.cl/547-1562-thickbox/percherorossinacbasecromada.jpg,http://www.mueblessur.cl/547-1562-thickbox/percherorossinacbasecromada.jpg,http://www.mueblessur.cl/547-1562-thickbox/percherorossinacbasecromada.jpg,,1,IVA,4,"Estructura cromada, madera <br>con terminación natural.<br><br>Medidas: alt. 110 cms.<br><br>Consultar Disponibilidad.","Estructura cromada, madera <br>con terminación natural.<br><br>Medidas: alt. 110 cms.<br><br>Consultar Disponibilidad."
21970,21970,16900,115779,115779,5,5,"PISO ESCALA "M H39CM" ROJO",5,100,"Complementos",http://www.mueblessur.cl/560-866-thickbox/pisoescalamhcmcolorrojo.jpg,http://www.mueblessur.cl/560-866-thickbox/pisoescalamhcmcolorrojo.jpg,http://www.mueblessur.cl/560-866-thickbox/pisoescalamhcmcolorrojo.jpg,,1,IVA,4,"Estructura de PVC plegable, de distintos colores.<br><br>Medidas: alt. 39 cms.","Estructura de PVC plegable, de distintos colores.<br><br>Medidas: alt. 39 cms."
19370,19370,14900,116300,116300,5,5,"PISO ESCALA "S H22CM" NEGRO",5,100,"Complementos",http://www.mueblessur.cl/563-868-thickbox/pisoescalashcmcolornegro.jpg,http://www.mueblessur.cl/563-868-thickbox/pisoescalashcmcolornegro.jpg,http://www.mueblessur.cl/563-868-thickbox/pisoescalashcmcolornegro.jpg,,1,IVA,4,"Estructura de PVC plegable, de distintos colores.<br><br>Medidas: alt. 22 cms.","Estructura de PVC plegable, de distintos colores.<br><br>Medidas: alt. 22 cms."
19370,19370,14900,115781,115781,5,5,"PISO ESCALA "S H22CM" ROJO",5,100,"Complementos",http://www.mueblessur.cl/562-869-thickbox/pisoescalashcmcolorrojo.jpg,http://www.mueblessur.cl/562-869-thickbox/pisoescalashcmcolorrojo.jpg,http://www.mueblessur.cl/562-869-thickbox/pisoescalashcmcolorrojo.jpg,,1,IVA,4,"Estructura de PVC plegable, de distintos colores.<br><br>Medidas: alt. 22 cms.","Estructura de PVC plegable, de distintos colores.<br><br>Medidas: alt. 22 cms."
95880,95880,79900,417178,417178,5,5,"BIOMBO "PISOLO"",5,100,"Complementos",http://www.mueblessur.cl/7163-1350-thickbox/biombopisolodisenomaderafondopapel.jpg,http://www.mueblessur.cl/7163-1350-thickbox/biombopisolodisenomaderafondopapel.jpg,http://www.mueblessur.cl/7163-1350-thickbox/biombopisolodisenomaderafondopapel.jpg,,1,IVA,4,"Paneles en estructura de madera, <br>con papel de arroz natural.<br><br>Medidas: 132 x alt. 180 cms.","Paneles en estructura de madera, <br>con papel de arroz natural.<br><br>Medidas: 132 x alt. 180 cms."
89880,89880,74900,514312,514312,5,5,"PERCHERO "COLLURA" WENGE",5,100,"Complementos",http://www.mueblessur.cl/538-504-thickbox/percherocolluramaderaaltcm.jpg,http://www.mueblessur.cl/538-504-thickbox/percherocolluramaderaaltcm.jpg,http://www.mueblessur.cl/538-504-thickbox/percherocolluramaderaaltcm.jpg,,1,IVA,4,"Estructura de madera laminada wenge.<br><br>Medidas: alt. 180 cms.","Estructura de madera laminada wenge.<br><br>Medidas: alt. 180 cms."
95880,95880,79900,515273,515273,5,5,"PERCHERO PIE "OTONO" ACERO",5,100,"Complementos",http://www.mueblessur.cl/5222-920-thickbox/percheropieotonoacero.jpg,http://www.mueblessur.cl/5222-920-thickbox/percheropieotonoacero.jpg,http://www.mueblessur.cl/5222-920-thickbox/percheropieotonoacero.jpg,,1,IVA,4,"Estructura de acero, con ramas laterales.<br><br>Medidas: alt. 173 cms.","Estructura de acero, con ramas laterales.<br><br>Medidas: alt. 173 cms."
49875,49875,39900,516094,516094,5,5,"PERCHERO "VALET PIENZA"",5,100,"Complementos",http://www.mueblessur.cl/544-1818-thickbox/percheropienzabasemdfwenge.jpg,http://www.mueblessur.cl/544-1818-thickbox/percheropienzabasemdfwenge.jpg,http://www.mueblessur.cl/544-1818-thickbox/percheropienzabasemdfwenge.jpg,,1,IVA,4,"Estructura metálica cromada, base en MDF<br> pintada wenge, perchas de madera.<br><br>Medidas: alt. 113 cms.<br><br>Disponible En Julio.","Estructura metálica cromada, base en MDF<br> pintada wenge, perchas de madera.<br><br>Medidas: alt. 113 cms.<br><br>Disponible En Julio."
41125,41125,32900,513604,513604,5,5,"PERCHERO PIE "ESTEB"",5,100,"Complementos",http://www.mueblessur.cl/5220-510-thickbox/percheropieestebcromado.jpg,http://www.mueblessur.cl/5220-510-thickbox/percheropieestebcromado.jpg,http://www.mueblessur.cl/5220-510-thickbox/percheropieestebcromado.jpg,,1,IVA,4,"Estructura metálica gris.<br><br>Medidas: alt. 177 cms.<br><br>Consultar Disponibilidad.","Estructura metálica gris.<br><br>Medidas: alt. 177 cms.<br><br>Consultar Disponibilidad."
89880,89880,74900,517242,517242,5,5,"PERCHERO "COLLURA" NATURAL",5,100,"Complementos",http://www.mueblessur.cl/7098-1392-thickbox/percherocolluramaderaaltcmnatural.jpg,http://www.mueblessur.cl/7098-1392-thickbox/percherocolluramaderaaltcmnatural.jpg,http://www.mueblessur.cl/7098-1392-thickbox/percherocolluramaderaaltcmnatural.jpg,,1,IVA,4,"Estructura de madera laminada natural.<br><br>Medidas: alt. 180 cms.","Estructura de madera laminada natural.<br><br>Medidas: alt. 180 cms."
56125,56125,44900,518419,518419,5,5,"PERCHERO PIE "SPROUT" NEGRO",5,100,"Complementos",http://www.mueblessur.cl/8854-1844-thickbox/percheropiesproutnegropuntascolornatural.jpg,http://www.mueblessur.cl/8854-1844-thickbox/percheropiesproutnegropuntascolornatural.jpg,http://www.mueblessur.cl/8854-1844-thickbox/percheropiesproutnegropuntascolornatural.jpg,,1,IVA,4,"Estructura métalica color negro, <br>puntas color natural.<br><br>Medidas: alt. 172 cms.","Estructura métalica color negro, <br>puntas color natural.<br><br>Medidas: alt. 172 cms."
